OBJECTID,GEOID10,NAME10,PLNG_REGION,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,Urban,Rural,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,HUNVFlag,GroupQuartersFlag,OHU2010,NUMGQTRS,PCTGQTRS,LowIncomeTracts,POP2010,UATYP10,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lahunvhalf,lahunvhalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lahunv1,lahunv1share,GlobalID
64,13067030215,302.15,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,2898,10,0.0011473,0,8716,U,7412.848344,0.85048742,1353.746374,0.15531739,2115.381454,0.84989211,505.6917571,0.81170427,33.14216207,0.01143622,4117.260931,0.47237964,759.084537,0.08709093,1133.009903,0.45520687,271.2330427,0.43536604,11.31895441,0.00390578,{3D8DEB41-4DBB-4A30-88F7-212867584669}
65,13067030601,306.01,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,4132,0,0,0,8706,U,7842.776833,0.90084733,2681.025217,0.30795144,1544.581596,0.89749076,349.8786657,0.89483035,103.0497419,0.02493943,5739.261479,0.65923059,1968.145791,0.22606775,1127.227224,0.65498386,254.0615697,0.64977384,84.50706648,0.02045186,{EB2B966D-99C2-4AAC-8599-8B203F331BBD}
66,13067030227,302.27,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,2748,0,0,0,7281,U,5579.8093,0.76635205,1588.194707,0.21812865,1385.201814,0.77170018,460.499518,0.81073859,85.69765278,0.03118546,1759.393372,0.24164172,621.5116659,0.08536076,426.7351345,0.23773545,132.9622417,0.23408845,64.4074631,0.02343794,{ECADD251-6D68-4BAB-B67E-D0DDB8A58FBB}
67,13067030602,306.02,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,2949,610,0.0898645,0,6788,U,5596.64873,0.82449156,1173.550451,0.17288604,953.1958993,0.81123055,1524.94435,0.87539859,232.9402554,0.07898957,4131.902178,0.60870686,921.4881336,0.13575252,627.4036951,0.53396059,1249.50979,0.71728461,214.4404526,0.07271633,{BECD93D7-7312-4053-8FEB-D77D8EA1C2B6}
68,13067030506,305.06,ARC 10,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1791,11,0.0025504,1,4313,U,4066.526417,0.94285333,1236.874095,0.28677813,832.8741646,0.93792136,524.8794028,0.94914901,73.08778344,0.04080837,3006.452326,0.69706755,977.5456025,0.22665096,635.9970687,0.71621292,335.6235378,0.60691417,63.0278008,0.0351914,{DCEDF51E-E46B-4E7A-B106-6D85B9A9D947}
69,13067030507,305.07,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1851,31,0.0061618,0,5031,U,4052.96422,0.80559814,636.971993,0.12660942,889.6381046,0.78589939,556.1805125,0.82397113,39.31242171,0.02123848,1606.053894,0.31923154,250.5719767,0.0498056,344.9083895,0.30468939,221.2065255,0.32771337,15.50445459,0.00837626,{0F017C18-8887-4383-A6CB-B8889948E21D}
70,13067030229,302.29,ARC 10,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1148,2937,0.5157155,1,5695,U,4957.312069,0.87046744,1573.020369,0.27621078,400.2236376,0.76671195,320.9717057,0.80042819,45.72156347,0.03982715,1182.97134,0.20772104,362.054521,0.0635741,80.95999299,0.15509577,104.9914121,0.26182397,10.93847949,0.00952829,{676FB23F-15F5-46D5-9A57-FD84DB681179}
71,13067031208,312.08,ARC 10,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,3066,0,0,0,5679,U,2922.157006,0.51455485,451.5404365,0.07951055,497.5945991,0.50983053,155.6954008,0.60114054,11.26977286,0.00367573,20.21699905,0.00355996,4.41558218,0.00077753,3.12478781,0.00320163,0.79060894,0.00305254,0.12212392,3.98E-05,{F1B3EA25-E636-43D3-8C20-3059F77C8DE4}
72,13067031207,312.07,ARC 10,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1987,0,0,0,3244,U,2841.404351,0.8758953,607.830957,0.18737083,271.9123903,0.92487208,174.3770106,0.70884964,52.37074626,0.02635669,0,0,0,0,0,0,0,0,0,0,{49620FC3-7020-4819-AA16-B61C6CE524F1}
73,13067030226,302.26,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,3512,0,0,0,9648,U,6970.932413,0.72252616,1358.449798,0.14080118,2111.779722,0.74832733,265.7036385,0.56293144,38.86508249,0.01106637,2196.849053,0.22769994,486.7563726,0.05045153,686.0525795,0.24310864,88.22131948,0.18690958,10.06726442,0.00286653,{E3165840-7ABE-4B5C-B27B-B421D73C4E11}
74,13067031505,315.05,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,2158,11,0.0018358,0,5992,U,4932.662995,0.82320811,1348.075855,0.22497928,1405.806806,0.84180048,420.3560012,0.76289655,61.98996777,0.02872566,2006.426029,0.33485081,489.5465019,0.08170002,594.6149464,0.35605685,150.2521884,0.27269,23.26947136,0.01078289,{4AB8B14E-D259-4C10-81B1-8DEF3EE3C974}
75,13067030313,303.13,ARC 10,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2856,17,0.002133,0,7970,U,5636.671801,0.70723611,870.7864513,0.10925802,1306.934531,0.69040387,741.3557526,0.73039976,21.25558051,0.00744243,257.4561077,0.03230315,41.57138466,0.00521598,72.34007237,0.03821451,21.82551855,0.02150297,0.8036918,0.0002814,{436FDF3D-1040-4B16-A9C0-8D8B6BB8B9F6}
76,13067031310,313.1,ARC 10,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,2302,4,0.0006348,1,6301,U,5792.64356,0.91932131,3788.239752,0.60121247,2054.922329,0.91696668,184.3440306,0.9357565,243.197192,0.10564604,3839.629965,0.60936835,2615.106612,0.41503041,1385.638579,0.61831262,70.60132305,0.35838235,128.0056882,0.05560629,{71389C37-87B3-4EF7-8C6A-C84F116B665D}
77,13067030214,302.14,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,2826,7,0.0008543,0,8194,U,6197.634614,0.75636254,612.9227021,0.0748014,1680.031304,0.76889305,504.1701135,0.79147585,27.03789691,0.00956755,3407.298893,0.41582852,243.3548822,0.02969916,918.409502,0.42032471,273.7512987,0.42975086,19.58150432,0.00692905,{6C076323-5DC1-429D-A96C-D8D825EE338C}
78,13067031212,312.12,ARC 10,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,973,0,0,0,2321,U,2023.461587,0.87180594,204.7002102,0.08819483,399.0478753,0.90487047,432.4469061,0.84960099,5.64366302,0.00580027,434.2418133,0.18709255,43.92936841,0.01892691,91.10448658,0.20658614,95.78947058,0.18819149,1.13695143,0.0011685,{869BB6BF-B218-419F-B530-A777D6D42891}
79,13067031211,312.11,ARC 10,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2240,0,0,0,3617,U,2129.561628,0.58876462,614.8097524,0.16997781,220.6164816,0.58056969,47.54722437,0.30284856,35.5247393,0.01585926,0,0,0,0,0,0,0,0,0,0,{6DD47616-C463-4304-879A-BCEF980407C4}
80,13067031209,312.09,ARC 10,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1584,0,0,0,3790,U,2998.21978,0.79108701,243.4464717,0.0642339,698.6140273,0.81900824,310.2533058,0.8317783,0,0,138.3652475,0.03650798,16.5470268,0.00436597,24.95619267,0.02925697,14.88628253,0.0399096,0,0,{C0430FB4-D7FB-412E-9BCD-4FEADED8F533}
81,13067030224,302.24,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,2275,0,0,0,6257,U,4624.504022,0.73909286,403.4102868,0.06447344,1484.221509,0.78199236,284.2136964,0.61121225,10.17250602,0.00447143,1392.989997,0.22262906,88.35031677,0.01412024,490.2196655,0.25828223,54.52901161,0.11726669,0,0,{AF285C4F-4317-4A40-9000-3D69FCA7325E}
82,13067031205,312.05,ARC 10,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2797,0,0,0,5306,U,2618.016681,0.49340684,477.745092,0.09003865,593.7503538,0.62631894,129.2151846,0.43653779,24.31651306,0.00869378,393.4724656,0.07415614,74.73894996,0.01408574,64.38215702,0.06791367,35.68037021,0.12054179,2.84021695,0.00101545,{191BB8EC-1ED0-46D1-BF18-2BB38EF753F0}
83,13067031206,312.06,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,4427,0,0,0,8713,U,5801.568573,0.66585201,1250.204614,0.14348727,1130.112982,0.70106264,412.2628444,0.74014873,95.89789549,0.02166205,750.9825591,0.08619104,133.5141585,0.01532356,147.5702809,0.09154484,43.16162756,0.07748946,9.83978958,0.00222268,{0F7C4C3C-9CD1-4A9E-901A-7B598B58724D}
84,13067030220,302.2,ARC 10,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,567,0,0,0,1664,U,924.2820416,0.55545796,139.8122835,0.0840218,235.9153281,0.53985201,77.51349397,0.71113297,0,0,17.02376556,0.01023063,2.57511401,0.00154754,4.42266941,0.01012052,1.5093236,0.01384701,0,0,{BC758F8A-E917-4225-85AE-900455B3B4E5}
85,13067030905,309.05,ARC 10,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1807,2404,0.3057357,1,7863,U,4328.559134,0.55049716,1719.172863,0.21864083,713.4026703,0.40626576,190.6536031,0.40825183,16.78440685,0.00928855,68.86481795,0.00875808,28.43240996,0.00361597,17.29106172,0.00984685,3.46619009,0.00742225,0.0450114,2.49E-05,{C41B2F3E-1866-4920-99B9-7524E0940807}
86,13067030502,305.02,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,2527,10,0.001561,0,6406,U,4536.922576,0.70823019,725.659048,0.11327803,1143.893066,0.75554364,585.9834741,0.65693215,0,0,1015.632917,0.15854401,150.9166522,0.02355864,339.1154426,0.22398642,89.51323709,0.10035116,0,0,{75568D4B-6036-43CF-AFE6-A3539B6AABA0}
87,13067030209,302.09,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,2350,0,0,0,6757,U,5863.399728,0.86775192,881.5757321,0.13046851,1644.950422,0.87590544,526.286415,0.85994512,13.2376323,0.00563304,3322.315879,0.49168505,512.337828,0.07582327,982.4963727,0.52316101,272.5982854,0.44542204,6.47875529,0.00275692,{C2E3FEBC-B21A-492F-A132-B787E696ACDA}
88,13067030326,303.26,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1403,0,0,0,4059,U,3159.841392,0.7784778,28.05892104,0.00691277,797.9115515,0.79631891,259.1644267,0.75338496,0,0,2226.348444,0.54849678,15.80470576,0.00389374,545.7290091,0.54463973,186.4928583,0.5421304,0,0,{D422E2F8-F6C4-4AF0-8B34-068481E3F562}
89,13067031108,311.08,ARC 10,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,2508,0,0,1,4910,U,4866.633397,0.9911677,2239.17431,0.45604365,926.4651382,0.9919327,363.8941858,0.99424641,27.4263289,0.01093554,1823.091027,0.37130163,681.2858616,0.13875476,400.9405633,0.42927255,128.9294285,0.3522662,3.75335009,0.00149655,{1DF8C62A-DBB9-4544-AE7B-B197917AA8CB}
90,13117130105,1301.05,ARC 20,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,754,0,0,1,2258,U,2220.875428,0.98355865,774.1171532,0.34283311,625.4205329,0.97721958,169.5579395,0.98580197,43.80955246,0.05810285,2048.993792,0.90743746,714.2054084,0.3163,586.1955187,0.9159305,154.3440332,0.89734903,39.96963454,0.05301013,{2F7EAD55-1897-4D8F-B88B-626BA3A66D8C}
91,13117130205,1302.05,ARC 20,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,774,0,0,0,2151,U,1454.836442,0.67635353,210.2443768,0.09774262,371.973101,0.64355208,162.1199823,0.73357458,24.44557338,0.03158343,539.389984,0.25076243,81.11273552,0.03770931,126.7596712,0.21930739,63.9710268,0.28946166,9.11823943,0.01178067,{A69E207D-0035-4E76-A6B9-A92DB3604CD2}
92,13117130603,1306.03,ARC 20,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1166,65,0.0168919,0,3848,U,3807.360552,0.98943881,386.0475072,0.1003242,1411.087527,0.98815653,154.8143905,0.99239994,0,0,2896.61051,0.75275741,282.3002566,0.07336285,1046.515658,0.7328541,115.4832484,0.74027723,0,0,{7999963E-9F7D-4881-BDF7-C93D9A34E82E}
93,13117130610,1306.1,ARC 20,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1364,0,0,0,4230,U,4229.984342,0.9999963,179.7318337,0.0424898,1407.999993,1,335.998261,0.99999482,0,0,3701.972107,0.87517071,157.7002325,0.03728138,1224.074882,0.86937137,299.7011321,0.89196766,0,0,{E528BB92-1000-4CA7-B59F-E54859B1BCA0}
94,13117130606,1306.06,ARC 20,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1295,0,0,0,4020,U,3161.993922,0.78656565,26.54258676,0.00660263,1172.237378,0.80180395,217.8245081,0.64636353,52.33613556,0.040414,549.7826118,0.13676184,3.06163773,0.0007616,209.7488461,0.14346706,28.75066929,0.08531356,15.27708812,0.01179698,{270E954E-F36F-4700-A98A-F59FABE54C43}
95,13117130604,1306.04,ARC 20,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1432,0,0,0,4575,U,3054.712445,0.66769671,343.4756314,0.07507664,1124.812055,0.67354015,139.8974212,0.65372627,4.51953863,0.0031561,10.5251627,0.00230058,0.60056537,0.00013127,3.35426497,0.00200854,0.62209427,0.00290698,0,0,{B36A082F-53B9-4BA3-9319-6633E06F4FBD}
96,13117130611,1306.11,ARC 20,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1072,0,0,0,3533,U,3532.999988,1,191.6179618,0.05423662,1259.999995,1,229.9999977,0.99999999,0,0,3532.999988,1,191.6179618,0.05423662,1259.999995,1,229.9999977,0.99999999,0,0,{5B49166F-68F0-4A49-A664-703679B04856}
97,13117130609,1306.09,ARC 20,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1260,0,0,0,4341,U,4168.429107,0.96024628,282.2698441,0.06502415,1595.828202,0.96366437,132.7669435,0.92844016,0,0,3093.415166,0.71260428,240.5283808,0.05540852,1179.157737,0.71205177,89.41389938,0.62527202,0,0,{4F1DDA26-F227-4F5F-9A49-6E8EF71B9B3B}
98,13117130607,1306.07,ARC 20,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1500,0,0,0,4608,U,4587.776672,0.99561126,253.627551,0.0550407,1586.462995,0.99464765,417.5315082,0.99887921,19.78417214,0.01318945,4031.861784,0.87497001,241.5368524,0.05241685,1351.84751,0.8475533,404.6140056,0.96797609,19.78417214,0.01318945,{03853512-866C-43FB-8EEC-C507CFF511C5}
99,13117130605,1306.05,ARC 20,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1332,0,0,0,3797,U,3453.492694,0.90953192,618.4144515,0.16286923,986.7603322,0.89138241,497.3361151,0.95457988,0,0,1936.119094,0.50990758,364.2077219,0.09591986,570.7208451,0.51555632,250.9864996,0.48173992,0,0,{F92F9067-1E79-4336-A06D-C3F05A5C12E0}
100,13117130602,1306.02,ARC 20,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1484,0,0,0,4449,U,4449.000064,1.00000001,1048.070011,0.23557429,1295.000021,1.00000002,186.0000026,1.00000001,100.9126721,0.06800045,3028.512744,0.68071763,542.5411842,0.12194677,836.5526533,0.6459866,124.8688707,0.67133801,65.84480526,0.04436981,{D94AF857-4EFE-4913-A684-1ACD23AC7130}
101,13117130508,1305.08,ARC 20,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1624,0,0,0,4990,U,4597.532412,0.92134918,462.1691078,0.09261906,1535.230134,0.93383828,459.9458763,0.87608738,0,0,3267.3059,0.65477072,318.9719827,0.06392224,1198.13725,0.72879395,229.2240865,0.43661731,0,0,{F5CAAB84-081E-4B88-9C6E-06E187C92AC9}
102,13117130507,1305.07,ARC 20,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,999,0,0,0,2378,U,2378.000029,1.00000001,639.2095279,0.26880132,487.0000036,1.00000001,385.0000076,1.00000002,0,0,2372.435772,0.99766012,636.7089245,0.26774976,485.9756216,0.99789655,383.8592186,0.99703693,0,0,{BA06E2C7-0FCD-4315-8404-17F65D9E1749}
103,13117130409,1304.09,ARC 20,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1006,10,0.003962,1,2524,U,2331.802275,0.92385193,852.5671803,0.33778414,546.8323388,0.9221456,294.7501023,0.90137646,68.09714404,0.067691,2052.825529,0.81332232,689.1498387,0.27303876,479.7595954,0.8090381,218.5505072,0.66835017,68.09714404,0.067691,{0789B3D5-A4EE-4E69-B097-78631B5F72EE}
104,13067030218,302.18,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1483,0,0,0,4775,U,4571.360509,0.95735299,673.6432637,0.14107712,1449.453439,0.95610385,346.3752209,0.94638039,0,0,3850.744818,0.80643871,569.503423,0.11926773,1215.578956,0.80183308,288.435412,0.7880749,0,0,{F9C18DF4-F5B1-4653-B170-158FBF95F0E2}
105,13067030219,302.19,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,3050,0,0,0,9743,U,8211.552024,0.84281556,808.1766388,0.08294947,2600.425682,0.83588096,613.1639616,0.82303887,24.58354717,0.00806018,4229.672941,0.43412429,482.9227463,0.04956612,1317.358847,0.4234519,307.5635863,0.41283703,9.67734628,0.0031729,{A6CBD05F-693B-456C-BFE5-C657CDEF4DB1}
106,13067030235,302.35,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1630,0,0,0,4988,U,4758.625581,0.95401475,497.0487858,0.09964891,1382.079122,0.95711851,461.3519328,0.94539331,11.85430649,0.00727258,3434.975476,0.68864785,354.7698594,0.07112467,995.2133837,0.68920594,314.6593455,0.64479374,8.13290986,0.00498952,{8CB89172-529B-4371-87EC-DCFACF5EE75B}
107,13067030234,302.34,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1773,36,0.0063638,0,5657,U,5315.460362,0.93962531,281.6607775,0.04978978,1716.552198,0.96327284,374.9939693,0.90797571,0,0,3867.990447,0.68375295,189.808789,0.03355291,1312.889277,0.73675044,234.3564956,0.56744914,0,0,{8A324078-AF8B-412B-9DE0-82FDD004D851}
108,13067030233,302.33,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1461,1,0.0002339,0,4275,U,3610.569869,0.84457775,282.1137864,0.06599153,991.1066162,0.84637627,307.2012623,0.87273086,0,0,1849.325016,0.43259065,152.2669056,0.03561799,517.7911382,0.4421786,174.9664993,0.49706392,0,0,{3202138A-472C-4108-850B-7EE71A184863}
109,13067030337,303.37,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1724,0,0,0,4831,U,3907.870219,0.80891538,244.9035219,0.05069417,1140.391945,0.84787505,393.0499979,0.6454023,0,0,2192.59168,0.45385876,144.0836819,0.02982482,648.0030514,0.48178666,231.2399287,0.37970432,0,0,{EEA490EF-587B-428B-971F-56422A53DBFE}
110,13067030334,303.34,ARC 10,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1240,0,0,0,3246,U,1642.904355,0.50613196,43.39877257,0.01336992,386.5641041,0.47027263,297.0068807,0.61876433,13.48071236,0.01087154,205.4553945,0.06329495,3.86068164,0.00118937,55.26408788,0.06723125,35.25507375,0.07344807,1.97763359,0.00159487,{CB8C6E1F-B675-4409-A370-8F5AB79930A9}
111,13067031111,311.11,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1679,2,0.0006875,0,2909,U,2001.070739,0.68788956,398.8178127,0.13709791,279.7649423,0.79029645,172.3185223,0.61762911,42.34782697,0.02522205,801.908089,0.27566452,133.91451,0.04603455,116.3427886,0.32865195,66.59737524,0.23870027,16.11553204,0.00959829,{130F2969-6285-43F4-A8FF-8EBD42C9CE11}
112,13067031110,311.1,ARC 10,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1260,5,0.0017458,0,2864,U,2085.614976,0.72821752,622.6461369,0.21740438,459.4047713,0.73153626,183.8579404,0.67844258,18.48530868,0.01467088,48.49167889,0.01693145,19.24422096,0.00671935,10.27685352,0.01636442,1.64033487,0.0060529,0.51152566,0.00040597,{AA172969-AC05-453C-B07F-A18A24673D48}
113,13067030405,304.05,ARC 10,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,2637,0,0,1,5774,U,3627.030528,0.62816601,1172.282276,0.20302776,732.8115261,0.60017324,347.8278085,0.74005917,61.30628954,0.0232485,1519.576961,0.26317578,488.551603,0.08461233,321.7825018,0.26354013,195.1652971,0.41524531,17.04900421,0.0064653,{5964C14C-9A54-4424-9369-94D07D6FBEB2}
114,13067031101,311.01,ARC 10,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1704,48,0.0097166,1,4940,U,3682.152625,0.74537503,2053.640816,0.41571676,988.7036095,0.69676082,252.640293,0.75867956,176.5673626,0.10361934,757.3824719,0.15331629,437.5251005,0.08856783,208.7301942,0.14709668,39.05812559,0.11729167,17.94975604,0.01053389,{C534CE92-309B-4DB8-9732-5D26751CB51D}
115,13117130305,1303.05,ARC 20,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1413,0,0,0,4452,U,4451.999992,1,230.9180927,0.05186839,1550.000012,1.00000001,236.0000002,1,41.92341328,0.02966979,4451.999992,1,230.9180927,0.05186839,1550.000012,1.00000001,236.0000002,1,41.92341328,0.02966979,{79045A69-0758-49FA-98A8-6DA17F59AF26}
116,13117130301,1303.01,ARC 20,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1556,0,0,0,4750,U,4686.858409,0.98670703,1368.625858,0.28813176,1438.050252,0.98971112,342.9716412,0.97991897,110.7601779,0.07118263,4470.778878,0.94121661,1322.456154,0.27841182,1385.827432,0.95376974,318.7974981,0.91084999,108.6245819,0.06981014,{3444D47F-9E28-4410-AA61-84EE61729D40}
117,13117130405,1304.05,ARC 20,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1291,0,0,0,4037,U,3728.873773,0.92367445,505.3944472,0.1251906,1193.424408,0.92945826,298.1451076,0.92020095,12.76815651,0.00989013,2681.965766,0.66434624,312.1670557,0.07732649,888.9982769,0.69236626,202.0245248,0.62353248,11.56437303,0.00895769,{7A979ADB-9A83-4C98-B2ED-798292BD0323}
118,13117130504,1305.04,ARC 20,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1399,0,0,0,3588,U,3587.999951,0.99999999,433.0767986,0.12070145,796.9999889,0.99999999,351.999995,0.99999999,0,0,3587.999951,0.99999999,433.0767986,0.12070145,796.9999889,0.99999999,351.999995,0.99999999,0,0,{1B947EF4-2EB9-49E5-9208-1C5A3BF6B2C1}
119,13117130505,1305.05,ARC 20,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1047,0,0,0,2773,U,2772.999958,0.99999998,651.0939393,0.23479767,621.9999917,0.99999999,429.9999943,0.99999999,14.57871007,0.01392427,2769.234065,0.99864193,649.7768624,0.23432271,621.1256518,0.9985943,429.5868187,0.99903911,14.57871007,0.01392427,{CFA45721-3D41-478D-A5A7-172051F8C469}
120,13117130503,1305.03,ARC 20,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,894,0,0,0,2356,R,2356.000034,1.00000001,376.549378,0.15982571,554.0000043,1.00000001,293.0000046,1.00000002,39.35283776,0.04401883,2356.000034,1.00000001,376.549378,0.15982571,554.0000043,1.00000001,293.0000046,1.00000002,39.35283776,0.04401883,{49A6117E-7D70-45B9-AEFA-B1030359964C}
121,13117130102,1301.02,ARC 20,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,842,0,0,0,2481,U,2480.999947,0.99999998,566.9274184,0.22850763,723.999989,0.99999998,262.9999942,0.99999998,0,0,2480.655988,0.99986134,566.8488214,0.22847595,723.9129972,0.99987983,262.9616487,0.99985418,0,0,{09103885-4277-4A23-ABAC-ECA625CB93CB}
122,13117130103,1301.03,ARC 20,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1338,0,0,0,3925,R,3925.000008,1,1134.076407,0.28893666,1145.999997,1,292.9999983,0.99999999,27.29808802,0.02040216,3925.000008,1,1134.076407,0.28893666,1145.999997,1,292.9999983,0.99999999,27.29808802,0.02040216,{1A8712E3-BF26-476A-91DE-0F618AE58471}
123,13117130303,1303.03,ARC 20,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1227,0,0,0,3436,U,3435.999966,0.99999999,684.6570341,0.19925991,912.9999897,0.99999999,340.9999984,1,0,0,3435.999966,0.99999999,684.6570341,0.19925991,912.9999897,0.99999999,340.9999984,1,0,0,{E929F8B2-F9E1-472D-ADF2-94D5B2C98516}
124,13117130201,1302.01,ARC 20,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1527,0,0,0,4725,R,4724.999991,1,795.5551687,0.16837146,1592.999988,0.99999999,313.9999993,1,41.99262356,0.02750008,4713.318084,0.99752764,792.785139,0.16778521,1589.026967,0.99750594,313.3993736,0.99808718,41.83717703,0.02739828,{119703F4-1BA4-49E7-BFA3-C8CEB17E064B}
125,13067030232,302.32,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1920,1,0.0001737,0,5758,U,5758.000035,1.00000001,658.0233621,0.11427985,1675.000018,1.00000001,468.0000025,1.00000001,17.3430664,0.00903285,5689.096889,0.9880335,655.883877,0.11390828,1657.303508,0.98943493,459.7559305,0.98238447,17.3430664,0.00903285,{959B02C1-3837-49FF-95CD-5E816A58E104}
126,13067030222,302.22,ARC 10,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1972,0,0,0,5987,U,4822.076337,0.80542448,763.1492336,0.12746772,1319.31509,0.8153987,280.0379708,0.75279024,0,0,398.3158722,0.06653013,17.39817572,0.00290599,125.2242775,0.07739449,14.79121542,0.03976133,0,0,{4317379B-AAEF-4675-9505-A44142E48924}
127,13067031118,311.18,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,2262,112,0.0205128,0,5460,U,5206.37588,0.9535487,1072.514402,0.19643121,1232.19141,0.95667035,829.3181897,0.96657132,115.2777767,0.05096277,3536.411635,0.64769444,703.6850011,0.12888004,875.3509912,0.67962033,592.2475866,0.69026525,88.37144425,0.03906784,{796B7F2A-23B7-4EA2-9A7B-3F8F83CCC1C6}
128,13067031117,311.17,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1926,2,0.0004137,0,4835,U,4834.999984,1,899.3931481,0.1860172,1029.999999,1,766.0000049,1.00000001,26.39506229,0.0137046,4139.673396,0.85618891,767.4820221,0.15873465,873.2684017,0.8478334,668.4739418,0.87268139,21.85834538,0.01134909,{05DDE578-4E9F-44E5-A340-D723E13F342C}
129,13067031507,315.07,ARC 10,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1052,186,0.0557053,1,3339,U,3217.140457,0.96350418,1255.199272,0.37592072,921.8903641,0.9673561,371.8005395,0.95578545,7.93506493,0.00754284,1950.934925,0.58428719,792.0239277,0.23720393,555.7586085,0.58316748,259.1740957,0.66625732,5.62293915,0.005345,{75FF6B89-63C9-4F7A-A945-0E46F55F9065}
130,13067031004,310.04,ARC 10,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,2186,2,0.0002968,1,6739,U,2771.126077,0.41120731,1652.066268,0.24515006,822.7359408,0.38284595,274.690675,0.46955671,115.1838252,0.05269159,0,0,0,0,0,0,0,0,0,0,{7A1A09EC-14E2-49E5-A10F-9520727A4CC4}
