OBJECTID,GEOID10,NAME10,PLNG_REGION,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,Urban,Rural,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,HUNVFlag,GroupQuartersFlag,OHU2010,NUMGQTRS,PCTGQTRS,LowIncomeTracts,POP2010,UATYP10,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lahunvhalf,lahunvhalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lahunv1,lahunv1share,GlobalID
62,13067031001,310.01,ARC 10,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1686,44,0.0084372,1,5215,U,2339.96688296,0.44869931,1583.85922,0.30371222,746.40439125,0.45072729,110.7966765,0.41342043,127.4878304,0.07561556,129.39242726,0.02481159,87.98093413,0.01687074,46.63748938,0.02816274,3.06896166,0.01145135,7.30297863,0.00433154,{43F26E6D-10DD-4923-A3D1-877D11CF11A1}
63,13067030310,303.10,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,2752,3,0.000371,0,8087,U,7290.40895361,0.90149734,1506.61776488,0.1863012,1856.84805744,0.8974616,434.2798115,0.84654934,0,0,1700.43590039,0.21026782,316.55667401,0.03914389,422.95805098,0.20442632,108.00890075,0.21054367,0,0,{6003571D-96DF-4B01-9048-3CB1B9DFEF5E}
64,13067030215,302.15,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,2898,10,0.0011473,0,8716,U,7412.848344,0.85048742,1353.74637405,0.15531739,2115.3814539,0.84989211,505.69175712,0.81170427,33.14216207,0.01143622,4117.26093057,0.47237964,759.08453696,0.08709093,1133.00990324,0.45520687,271.23304269,0.43536604,11.31895441,0.00390578,{3D8DEB41-4DBB-4A30-88F7-212867584669}
65,13067030601,306.01,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,4132,0,0,0,8706,U,7842.77683319,0.90084733,2681.02521683,0.30795144,1544.58159572,0.89749076,349.87866571,0.89483035,103.04974185,0.02493943,5739.26147882,0.65923059,1968.14579115,0.22606775,1127.22722428,0.65498386,254.06156971,0.64977384,84.50706648,0.02045186,{EB2B966D-99C2-4AAC-8599-8B203F331BBD}
66,13067030227,302.27,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,2748,0,0,0,7281,U,5579.80930018,0.76635205,1588.19470745,0.21812865,1385.20181441,0.77170018,460.49951799,0.81073859,85.69765278,0.03118546,1759.39337174,0.24164172,621.51166585,0.08536076,426.7351345,0.23773545,132.96224174,0.23408845,64.4074631,0.02343794,{ECADD251-6D68-4BAB-B67E-D0DDB8A58FBB}
67,13067030602,306.02,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,2949,610,0.0898645,0,6788,U,5596.64872965,0.82449156,1173.55045053,0.17288604,953.19589933,0.81123055,1524.94435005,0.87539859,232.94025539,0.07898957,4131.90217765,0.60870686,921.48813359,0.13575252,627.4036951,0.53396059,1249.50978984,0.71728461,214.44045263,0.07271633,{BECD93D7-7312-4053-8FEB-D77D8EA1C2B6}
68,13067030506,305.06,ARC 10,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1791,11,0.0025504,1,4313,U,4066.52641702,0.94285333,1236.87409453,0.28677813,832.87416462,0.93792136,524.8794028,0.94914901,73.08778344,0.04080837,3006.45232558,0.69706755,977.54560251,0.22665096,635.99706867,0.71621292,335.62353776,0.60691417,63.0278008,0.0351914,{DCEDF51E-E46B-4E7A-B106-6D85B9A9D947}
69,13067030507,305.07,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1851,31,0.0061618,0,5031,U,4052.96421984,0.80559814,636.97199303,0.12660942,889.63810462,0.78589939,556.18051252,0.82397113,39.31242171,0.02123848,1606.05389421,0.31923154,250.57197674,0.0498056,344.90838952,0.30468939,221.20652547,0.32771337,15.50445459,0.00837626,{0F017C18-8887-4383-A6CB-B8889948E21D}
70,13067030229,302.29,ARC 10,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1148,2937,0.5157155,1,5695,U,4957.312069,0.87046744,1573.02036918,0.27621078,400.22363758,0.76671195,320.97170569,0.80042819,45.72156347,0.03982715,1182.97134013,0.20772104,362.05452103,0.0635741,80.95999299,0.15509577,104.99141214,0.26182397,10.93847949,0.00952829,{676FB23F-15F5-46D5-9A57-FD84DB681179}
71,13067031208,312.08,ARC 10,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,3066,0,0,0,5679,U,2922.15700624,0.51455485,451.54043654,0.07951055,497.59459906,0.50983053,155.69540084,0.60114054,11.26977286,0.00367573,20.21699905,0.00355996,4.41558218,0.00077753,3.12478781,0.00320163,0.79060894,0.00305254,0.12212392,3.983e-05,{F1B3EA25-E636-43D3-8C20-3059F77C8DE4}
72,13067031207,312.07,ARC 10,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1987,0,0,0,3244,U,2841.40435057,0.8758953,607.83095697,0.18737083,271.91239026,0.92487208,174.37701064,0.70884964,52.37074626,0.02635669,0,0,0,0,0,0,0,0,0,0,{49620FC3-7020-4819-AA16-B61C6CE524F1}
73,13067030226,302.26,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,3512,0,0,0,9648,U,6970.93241268,0.72252616,1358.44979758,0.14080118,2111.77972192,0.74832733,265.70363848,0.56293144,38.86508249,0.01106637,2196.84905276,0.22769994,486.75637256,0.05045153,686.05257948,0.24310864,88.22131948,0.18690958,10.06726442,0.00286653,{E3165840-7ABE-4B5C-B27B-B421D73C4E11}
74,13067031505,315.05,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,2158,11,0.0018358,0,5992,U,4932.66299476,0.82320811,1348.0758548,0.22497928,1405.80680566,0.84180048,420.35600115,0.76289655,61.98996777,0.02872566,2006.42602938,0.33485081,489.54650187,0.08170002,594.61494636,0.35605685,150.25218841,0.27269,23.26947136,0.01078289,{4AB8B14E-D259-4C10-81B1-8DEF3EE3C974}
75,13067030313,303.13,ARC 10,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2856,17,0.002133,0,7970,U,5636.6718006,0.70723611,870.78645126,0.10925802,1306.9345309,0.69040387,741.35575262,0.73039976,21.25558051,0.00744243,257.45610769,0.03230315,41.57138466,0.00521598,72.34007237,0.03821451,21.82551855,0.02150297,0.8036918,0.0002814,{436FDF3D-1040-4B16-A9C0-8D8B6BB8B9F6}
76,13067031310,313.10,ARC 10,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,2302,4,0.0006348,1,6301,U,5792.6435595,0.91932131,3788.2397521,0.60121247,2054.92232904,0.91696668,184.34403058,0.9357565,243.197192,0.10564604,3839.62996478,0.60936835,2615.10661194,0.41503041,1385.63857923,0.61831262,70.60132305,0.35838235,128.00568821,0.05560629,{71389C37-87B3-4EF7-8C6A-C84F116B665D}
77,13067030214,302.14,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,2826,7,0.0008543,0,8194,U,6197.63461403,0.75636254,612.92270212,0.0748014,1680.03130396,0.76889305,504.17011347,0.79147585,27.03789691,0.00956755,3407.29889274,0.41582852,243.35488217,0.02969916,918.40950204,0.42032471,273.75129874,0.42975086,19.58150432,0.00692905,{6C076323-5DC1-429D-A96C-D8D825EE338C}
78,13067031212,312.12,ARC 10,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,973,0,0,0,2321,U,2023.46158738,0.87180594,204.70021018,0.08819483,399.04787533,0.90487047,432.44690605,0.84960099,5.64366302,0.00580027,434.24181325,0.18709255,43.92936841,0.01892691,91.10448658,0.20658614,95.78947058,0.18819149,1.13695143,0.0011685,{869BB6BF-B218-419F-B530-A777D6D42891}
79,13067031211,312.11,ARC 10,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2240,0,0,0,3617,U,2129.56162758,0.58876462,614.80975243,0.16997781,220.61648162,0.58056969,47.54722437,0.30284856,35.5247393,0.01585926,0,0,0,0,0,0,0,0,0,0,{6DD47616-C463-4304-879A-BCEF980407C4}
80,13067031209,312.09,ARC 10,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1584,0,0,0,3790,U,2998.21978034,0.79108701,243.4464717,0.0642339,698.61402731,0.81900824,310.25330575,0.8317783,0,0,138.36524749,0.03650798,16.5470268,0.00436597,24.95619267,0.02925697,14.88628253,0.0399096,0,0,{C0430FB4-D7FB-412E-9BCD-4FEADED8F533}
81,13067030224,302.24,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,2275,0,0,0,6257,U,4624.50402157,0.73909286,403.41028677,0.06447344,1484.22150868,0.78199236,284.21369636,0.61121225,10.17250602,0.00447143,1392.98999737,0.22262906,88.35031677,0.01412024,490.21966553,0.25828223,54.52901161,0.11726669,0,0,{AF285C4F-4317-4A40-9000-3D69FCA7325E}
82,13067031205,312.05,ARC 10,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2797,0,0,0,5306,U,2618.0166812,0.49340684,477.74509195,0.09003865,593.75035378,0.62631894,129.2151846,0.43653779,24.31651306,0.00869378,393.47246563,0.07415614,74.73894996,0.01408574,64.38215702,0.06791367,35.68037021,0.12054179,2.84021695,0.00101545,{191BB8EC-1ED0-46D1-BF18-2BB38EF753F0}
83,13067031206,312.06,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,4427,0,0,0,8713,U,5801.56857267,0.66585201,1250.20461424,0.14348727,1130.11298184,0.70106264,412.26284437,0.74014873,95.89789549,0.02166205,750.98255914,0.08619104,133.51415848,0.01532356,147.57028085,0.09154484,43.16162756,0.07748946,9.83978958,0.00222268,{0F7C4C3C-9CD1-4A9E-901A-7B598B58724D}
84,13067030220,302.20,ARC 10,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,567,0,0,0,1664,U,924.28204155,0.55545796,139.8122835,0.0840218,235.91532813,0.53985201,77.51349397,0.71113297,0,0,17.02376556,0.01023063,2.57511401,0.00154754,4.42266941,0.01012052,1.5093236,0.01384701,0,0,{BC758F8A-E917-4225-85AE-900455B3B4E5}
85,13067030905,309.05,ARC 10,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1807,2404,0.3057357,1,7863,U,4328.5591336,0.55049716,1719.17286299,0.21864083,713.40267033,0.40626576,190.65360311,0.40825183,16.78440685,0.00928855,68.86481795,0.00875808,28.43240996,0.00361597,17.29106172,0.00984685,3.46619009,0.00742225,0.0450114,2.491e-05,{C41B2F3E-1866-4920-99B9-7524E0940807}
86,13067030502,305.02,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,2527,10,0.001561,0,6406,U,4536.92257571,0.70823019,725.659048,0.11327803,1143.89306599,0.75554364,585.98347405,0.65693215,0,0,1015.632917,0.15854401,150.91665224,0.02355864,339.11544257,0.22398642,89.51323709,0.10035116,0,0,{75568D4B-6036-43CF-AFE6-A3539B6AABA0}
87,13067030209,302.09,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,2350,0,0,0,6757,U,5863.39972799,0.86775192,881.57573211,0.13046851,1644.95042164,0.87590544,526.28641502,0.85994512,13.2376323,0.00563304,3322.31587876,0.49168505,512.33782795,0.07582327,982.49637268,0.52316101,272.59828544,0.44542204,6.47875529,0.00275692,{C2E3FEBC-B21A-492F-A132-B787E696ACDA}
88,13067030326,303.26,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1403,0,0,0,4059,U,3159.8413918,0.7784778,28.05892104,0.00691277,797.91155153,0.79631891,259.16442666,0.75338496,0,0,2226.34844428,0.54849678,15.80470576,0.00389374,545.72900914,0.54463973,186.49285826,0.5421304,0,0,{D422E2F8-F6C4-4AF0-8B34-068481E3F562}
89,13067031108,311.08,ARC 10,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,2508,0,0,1,4910,U,4866.633397,0.9911677,2239.17430968,0.45604365,926.46513819,0.9919327,363.89418581,0.99424641,27.4263289,0.01093554,1823.09102683,0.37130163,681.28586159,0.13875476,400.94056333,0.42927255,128.92942853,0.3522662,3.75335009,0.00149655,{1DF8C62A-DBB9-4544-AE7B-B197917AA8CB}
90,13117130105,1301.05,ARC 20,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,754,0,0,1,2258,U,2220.87542812,0.98355865,774.11715315,0.34283311,625.42053288,0.97721958,169.5579395,0.98580197,43.80955246,0.05810285,2048.99379233,0.90743746,714.20540835,0.3163,586.19551871,0.9159305,154.34403322,0.89734903,39.96963454,0.05301013,{2F7EAD55-1897-4D8F-B88B-626BA3A66D8C}
91,13117130205,1302.05,ARC 20,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,774,0,0,0,2151,U,1454.83644189,0.67635353,210.24437684,0.09774262,371.97310096,0.64355208,162.1199823,0.73357458,24.44557338,0.03158343,539.38998404,0.25076243,81.11273552,0.03770931,126.75967115,0.21930739,63.9710268,0.28946166,9.11823943,0.01178067,{A69E207D-0035-4E76-A6B9-A92DB3604CD2}
92,13117130603,1306.03,ARC 20,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1166,65,0.0168919,0,3848,U,3807.36055208,0.98943881,386.04750722,0.1003242,1411.08752711,0.98815653,154.8143905,0.99239994,0,0,2896.61051036,0.75275741,282.3002566,0.07336285,1046.51565776,0.7328541,115.48324843,0.74027723,0,0,{7999963E-9F7D-4881-BDF7-C93D9A34E82E}
93,13117130610,1306.10,ARC 20,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1364,0,0,0,4230,U,4229.98434182,0.9999963,179.73183372,0.0424898,1407.99999313,1,335.99826095,0.99999482,0,0,3701.97210719,0.87517071,157.70023253,0.03728138,1224.07488225,0.86937137,299.70113214,0.89196766,0,0,{E528BB92-1000-4CA7-B59F-E54859B1BCA0}
94,13117130606,1306.06,ARC 20,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1295,0,0,0,4020,U,3161.99392154,0.78656565,26.54258676,0.00660263,1172.23737811,0.80180395,217.82450814,0.64636353,52.33613556,0.040414,549.78261181,0.13676184,3.06163773,0.0007616,209.74884612,0.14346706,28.75066929,0.08531356,15.27708812,0.01179698,{270E954E-F36F-4700-A98A-F59FABE54C43}
95,13117130604,1306.04,ARC 20,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1432,0,0,0,4575,U,3054.71244544,0.66769671,343.47563138,0.07507664,1124.81205546,0.67354015,139.89742122,0.65372627,4.51953863,0.0031561,10.5251627,0.00230058,0.60056537,0.00013127,3.35426497,0.00200854,0.62209427,0.00290698,0,0,{B36A082F-53B9-4BA3-9319-6633E06F4FBD}
96,13117130611,1306.11,ARC 20,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1072,0,0,0,3533,U,3532.99998827,1,191.61796181,0.05423662,1259.99999453,1,229.99999765,0.99999999,0,0,3532.99998827,1,191.61796181,0.05423662,1259.99999453,1,229.99999765,0.99999999,0,0,{5B49166F-68F0-4A49-A664-703679B04856}
97,13117130609,1306.09,ARC 20,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1260,0,0,0,4341,U,4168.42910677,0.96024628,282.26984407,0.06502415,1595.82820163,0.96366437,132.7669435,0.92844016,0,0,3093.41516605,0.71260428,240.52838081,0.05540852,1179.15773742,0.71205177,89.41389938,0.62527202,0,0,{4F1DDA26-F227-4F5F-9A49-6E8EF71B9B3B}
98,13117130607,1306.07,ARC 20,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1500,0,0,0,4608,U,4587.77667178,0.99561126,253.62755096,0.0550407,1586.46299482,0.99464765,417.53150816,0.99887921,19.78417214,0.01318945,4031.86178375,0.87497001,241.53685239,0.05241685,1351.84751,0.8475533,404.61400558,0.96797609,19.78417214,0.01318945,{03853512-866C-43FB-8EEC-C507CFF511C5}
99,13117130605,1306.05,ARC 20,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1332,0,0,0,3797,U,3453.49269397,0.90953192,618.41445148,0.16286923,986.7603322,0.89138241,497.33611514,0.95457988,0,0,1936.11909404,0.50990758,364.20772193,0.09591986,570.72084513,0.51555632,250.98649955,0.48173992,0,0,{F92F9067-1E79-4336-A06D-C3F05A5C12E0}
100,13117130602,1306.02,ARC 20,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1484,0,0,0,4449,U,4449.00006417,1.00000001,1048.0700105,0.23557429,1295.00002072,1.00000002,186.00000255,1.00000001,100.91267207,0.06800045,3028.51274422,0.68071763,542.54118419,0.12194677,836.55265326,0.6459866,124.86887069,0.67133801,65.84480526,0.04436981,{D94AF857-4EFE-4913-A684-1ACD23AC7130}
101,13117130508,1305.08,ARC 20,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1624,0,0,0,4990,U,4597.532412,0.92134918,462.16910778,0.09261906,1535.23013379,0.93383828,459.94587629,0.87608738,0,0,3267.30589989,0.65477072,318.97198269,0.06392224,1198.13724955,0.72879395,229.22408646,0.43661731,0,0,{F5CAAB84-081E-4B88-9C6E-06E187C92AC9}
102,13117130507,1305.07,ARC 20,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,999,0,0,0,2378,U,2378.00002888,1.00000001,639.2095279,0.26880132,487.00000362,1.00000001,385.00000763,1.00000002,0,0,2372.43577222,0.99766012,636.70892446,0.26774976,485.97562162,0.99789655,383.8592186,0.99703693,0,0,{BA06E2C7-0FCD-4315-8404-17F65D9E1749}
103,13117130409,1304.09,ARC 20,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1006,10,0.003962,1,2524,U,2331.80227485,0.92385193,852.56718027,0.33778414,546.83233884,0.9221456,294.75010229,0.90137646,68.09714404,0.067691,2052.82552874,0.81332232,689.14983867,0.27303876,479.75959539,0.8090381,218.55050715,0.66835017,68.09714404,0.067691,{0789B3D5-A4EE-4E69-B097-78631B5F72EE}
104,13067030218,302.18,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1483,0,0,0,4775,U,4571.36050881,0.95735299,673.6432637,0.14107712,1449.45343893,0.95610385,346.37522091,0.94638039,0,0,3850.74481834,0.80643871,569.50342295,0.11926773,1215.57895591,0.80183308,288.43541196,0.7880749,0,0,{F9C18DF4-F5B1-4653-B170-158FBF95F0E2}
105,13067030219,302.19,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,3050,0,0,0,9743,U,8211.55202387,0.84281556,808.17663879,0.08294947,2600.42568166,0.83588096,613.16396157,0.82303887,24.58354717,0.00806018,4229.67294089,0.43412429,482.92274633,0.04956612,1317.35884707,0.4234519,307.56358625,0.41283703,9.67734628,0.0031729,{A6CBD05F-693B-456C-BFE5-C657CDEF4DB1}
106,13067030235,302.35,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1630,0,0,0,4988,U,4758.62558134,0.95401475,497.04878579,0.09964891,1382.07912246,0.95711851,461.35193284,0.94539331,11.85430649,0.00727258,3434.97547567,0.68864785,354.76985944,0.07112467,995.21338369,0.68920594,314.65934548,0.64479374,8.13290986,0.00498952,{8CB89172-529B-4371-87EC-DCFACF5EE75B}
107,13067030234,302.34,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1773,36,0.0063638,0,5657,U,5315.4603619,0.93962531,281.66077746,0.04978978,1716.55219761,0.96327284,374.99396926,0.90797571,0,0,3867.99044679,0.68375295,189.80878899,0.03355291,1312.889277,0.73675044,234.35649558,0.56744914,0,0,{8A324078-AF8B-412B-9DE0-82FDD004D851}
108,13067030233,302.33,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1461,1,0.0002339,0,4275,U,3610.56986887,0.84457775,282.11378637,0.06599153,991.10661622,0.84637627,307.20126227,0.87273086,0,0,1849.32501552,0.43259065,152.2669056,0.03561799,517.79113823,0.4421786,174.96649929,0.49706392,0,0,{3202138A-472C-4108-850B-7EE71A184863}
109,13067030337,303.37,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1724,0,0,0,4831,U,3907.87021928,0.80891538,244.90352188,0.05069417,1140.39194543,0.84787505,393.04999786,0.6454023,0,0,2192.59168012,0.45385876,144.08368188,0.02982482,648.00305142,0.48178666,231.23992866,0.37970432,0,0,{EEA490EF-587B-428B-971F-56422A53DBFE}
110,13067030334,303.34,ARC 10,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1240,0,0,0,3246,U,1642.90435479,0.50613196,43.39877257,0.01336992,386.56410409,0.47027263,297.00688069,0.61876433,13.48071236,0.01087154,205.45539448,0.06329495,3.86068164,0.00118937,55.26408788,0.06723125,35.25507375,0.07344807,1.97763359,0.00159487,{CB8C6E1F-B675-4409-A370-8F5AB79930A9}
111,13067031111,311.11,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1679,2,0.0006875,0,2909,U,2001.07073938,0.68788956,398.81781265,0.13709791,279.76494233,0.79029645,172.31852225,0.61762911,42.34782697,0.02522205,801.90808896,0.27566452,133.91450998,0.04603455,116.34278864,0.32865195,66.59737524,0.23870027,16.11553204,0.00959829,{130F2969-6285-43F4-A8FF-8EBD42C9CE11}
112,13067031110,311.10,ARC 10,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1260,5,0.0017458,0,2864,U,2085.61497602,0.72821752,622.64613692,0.21740438,459.4047713,0.73153626,183.85794038,0.67844258,18.48530868,0.01467088,48.49167889,0.01693145,19.24422096,0.00671935,10.27685352,0.01636442,1.64033487,0.0060529,0.51152566,0.00040597,{AA172969-AC05-453C-B07F-A18A24673D48}
113,13067030405,304.05,ARC 10,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,2637,0,0,1,5774,U,3627.03052763,0.62816601,1172.28227613,0.20302776,732.81152608,0.60017324,347.82780853,0.74005917,61.30628954,0.0232485,1519.57696096,0.26317578,488.55160302,0.08461233,321.78250178,0.26354013,195.16529714,0.41524531,17.04900421,0.0064653,{5964C14C-9A54-4424-9369-94D07D6FBEB2}
114,13067031101,311.01,ARC 10,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1704,48,0.0097166,1,4940,U,3682.15262534,0.74537503,2053.64081556,0.41571676,988.70360951,0.69676082,252.64029304,0.75867956,176.56736263,0.10361934,757.38247191,0.15331629,437.52510046,0.08856783,208.73019418,0.14709668,39.05812559,0.11729167,17.94975604,0.01053389,{C534CE92-309B-4DB8-9732-5D26751CB51D}
115,13117130305,1303.05,ARC 20,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1413,0,0,0,4452,U,4451.9999918,1,230.91809267,0.05186839,1550.00001151,1.00000001,236.00000015,1,41.92341328,0.02966979,4451.9999918,1,230.91809267,0.05186839,1550.00001151,1.00000001,236.00000015,1,41.92341328,0.02966979,{79045A69-0758-49FA-98A8-6DA17F59AF26}
116,13117130301,1303.01,ARC 20,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1556,0,0,0,4750,U,4686.85840858,0.98670703,1368.62585763,0.28813176,1438.05025153,0.98971112,342.97164115,0.97991897,110.76017788,0.07118263,4470.77887828,0.94121661,1322.45615419,0.27841182,1385.82743216,0.95376974,318.79749808,0.91084999,108.62458185,0.06981014,{3444D47F-9E28-4410-AA61-84EE61729D40}
117,13117130405,1304.05,ARC 20,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1291,0,0,0,4037,U,3728.87377275,0.92367445,505.3944472,0.1251906,1193.42440763,0.92945826,298.14510761,0.92020095,12.76815651,0.00989013,2681.9657659,0.66434624,312.16705573,0.07732649,888.99827691,0.69236626,202.02452483,0.62353248,11.56437303,0.00895769,{7A979ADB-9A83-4C98-B2ED-798292BD0323}
118,13117130504,1305.04,ARC 20,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1399,0,0,0,3588,U,3587.99995137,0.99999999,433.07679863,0.12070145,796.99998887,0.99999999,351.99999501,0.99999999,0,0,3587.99995137,0.99999999,433.07679863,0.12070145,796.99998887,0.99999999,351.99999501,0.99999999,0,0,{1B947EF4-2EB9-49E5-9208-1C5A3BF6B2C1}
119,13117130505,1305.05,ARC 20,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1047,0,0,0,2773,U,2772.9999582,0.99999998,651.09393926,0.23479767,621.99999166,0.99999999,429.99999429,0.99999999,14.57871007,0.01392427,2769.23406494,0.99864193,649.77686241,0.23432271,621.12565178,0.9985943,429.58681866,0.99903911,14.57871007,0.01392427,{CFA45721-3D41-478D-A5A7-172051F8C469}
120,13117130503,1305.03,ARC 20,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,894,0,0,0,2356,R,2356.00003434,1.00000001,376.54937798,0.15982571,554.00000432,1.00000001,293.00000464,1.00000002,39.35283776,0.04401883,2356.00003434,1.00000001,376.54937798,0.15982571,554.00000432,1.00000001,293.00000464,1.00000002,39.35283776,0.04401883,{49A6117E-7D70-45B9-AEFA-B1030359964C}
121,13117130102,1301.02,ARC 20,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,842,0,0,0,2481,U,2480.99994662,0.99999998,566.92741843,0.22850763,723.99998904,0.99999998,262.99999418,0.99999998,0,0,2480.65598843,0.99986134,566.84882136,0.22847595,723.91299724,0.99987983,262.96164874,0.99985418,0,0,{09103885-4277-4A23-ABAC-ECA625CB93CB}
122,13117130103,1301.03,ARC 20,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1338,0,0,0,3925,R,3925.00000784,1,1134.07640678,0.28893666,1145.99999656,1,292.99999826,0.99999999,27.29808802,0.02040216,3925.00000784,1,1134.07640678,0.28893666,1145.99999656,1,292.99999826,0.99999999,27.29808802,0.02040216,{1A8712E3-BF26-476A-91DE-0F618AE58471}
123,13117130303,1303.03,ARC 20,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1227,0,0,0,3436,U,3435.99996598,0.99999999,684.65703407,0.19925991,912.9999897,0.99999999,340.99999841,1,0,0,3435.99996598,0.99999999,684.65703407,0.19925991,912.9999897,0.99999999,340.99999841,1,0,0,{E929F8B2-F9E1-472D-ADF2-94D5B2C98516}
124,13117130201,1302.01,ARC 20,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1527,0,0,0,4725,R,4724.9999905,1,795.55516868,0.16837146,1592.99998816,0.99999999,313.99999927,1,41.99262356,0.02750008,4713.3180844,0.99752764,792.785139,0.16778521,1589.0269665,0.99750594,313.39937355,0.99808718,41.83717703,0.02739828,{119703F4-1BA4-49E7-BFA3-C8CEB17E064B}
125,13067030232,302.32,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1920,1,0.0001737,0,5758,U,5758.00003475,1.00000001,658.02336213,0.11427985,1675.00001756,1.00000001,468.00000245,1.00000001,17.3430664,0.00903285,5689.09688878,0.9880335,655.883877,0.11390828,1657.30350758,0.98943493,459.75593051,0.98238447,17.3430664,0.00903285,{959B02C1-3837-49FF-95CD-5E816A58E104}
126,13067030222,302.22,ARC 10,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1972,0,0,0,5987,U,4822.07633656,0.80542448,763.14923358,0.12746772,1319.31509016,0.8153987,280.03797081,0.75279024,0,0,398.31587219,0.06653013,17.39817572,0.00290599,125.2242775,0.07739449,14.79121542,0.03976133,0,0,{4317379B-AAEF-4675-9505-A44142E48924}
